geoid,name,svi,weighted_wfp,pop,state
29121,Macon,58.6,0,15254,Missouri
29061,Daviess,47.07,0,8302,Missouri
13253,Seminole,83.44,0,8437,Georgia
26101,Manistee,39.97,0,24444,Michigan
19119,Lyon,4.39,0,11769,Iowa
19003,Adams,3.76,0,3726,Iowa
42105,Potter,44.17,0,16937,Pennsylvania
36017,Chenango,56.46,0,48348,New York
17143,Peoria,61.31,0,184463,Illinois
19091,Humboldt,14.46,0,9566,Iowa
31177,Washington,3.79,0,20219,Nebraska
55049,Iowa,1.31,0,23620,Wisconsin
42003,Allegheny,25.06,0,1225561,Pennsylvania
29205,Shelby,39.84,0,6061,Missouri
39097,Madison,33.82,0,43988,Ohio
17019,Champaign,49.9,0,209448,Illinois
17045,Edgar,34.33,0,17539,Illinois
8121,Washington,28.22,0,4840,Colorado
39065,Hardin,47.1,0,31542,Ohio
48395,Robertson,75.29,0,16890,Texas
26125,Oakland,11.4,0,1250843,Michigan
51099,King George,1.59,0,25890,Virginia
12001,Alachua,47.29,0,263148,Florida
51147,Prince Edward,72.96,0,22956,Virginia
42081,Lycoming,42.1,0,114859,Pennsylvania
51640,Galax,98.38,0,6638,Virginia
39025,Clermont,10.29,0,203216,Ohio
41071,Yamhill,66.08,0,103820,Oregon
19115,Louisa,45.7,0,11223,Iowa
39121,Noble,42.93,0,14443,Ohio
39137,Putnam,1.53,0,33969,Ohio
42075,Lebanon,53.28,0,138674,Pennsylvania
32027,Pershing,90.38,0,6611,Nevada
29157,Perry,23.12,0,19146,Missouri
48051,Burleson,60.8,0,17863,Texas
28133,Sunflower,94.94,0,26532,Mississippi
42027,Centre,28.92,0,161443,Pennsylvania
48025,Bee,96.94,0,32691,Texas
47077,Henderson,69.81,0,27859,Tennessee
19171,Tama,32.74,0,17136,Iowa
19135,Monroe,25.19,0,7863,Iowa
17021,Christian,24.08,0,33231,Illinois
12089,Nassau,24.59,0,80578,Florida
13007,Baker,74.24,0,3189,Georgia
13275,Thomas,91.08,0,44730,Georgia
21005,Anderson,26.37,0,22214,Kentucky
21185,Oldham,3.95,0,65374,Kentucky
26133,Osceola,74.01,0,23232,Michigan
22101,St. Mary,91.62,0,51734,Louisiana
50007,Chittenden,18.31,0,162052,Vermont
22057,Lafourche,76.69,0,98214,Louisiana
19139,Muscatine,39.04,0,42950,Iowa
12113,Santa Rosa,30.96,0,170442,Florida
18101,Martin,23.98,0,10210,Indiana
21223,Trimble,71.43,0,8637,Kentucky
29199,Scotland,53.03,0,4898,Missouri
20137,Norton,29.75,0,5486,Kansas
31065,Furnas,18.25,0,4786,Nebraska
13087,Decatur,94.55,0,26833,Georgia
18177,Wayne,71.05,0,66613,Indiana
21009,Barren,77.61,0,43680,Kentucky
26023,Branch,63.15,0,43584,Michigan
39105,Meigs,67.87,0,23160,Ohio
50027,Windsor,12.8,0,55427,Vermont
13205,Mitchell,98.79,0,22432,Georgia
21191,Pendleton,41.5,0,14520,Kentucky
21215,Spencer,3.69,0,18246,Kentucky
24043,Washington,61.4,0,149811,Maryland
51680,Lynchburg,73.69,0,80131,Virginia
54053,Mason,54.97,0,26939,West Virginia
54021,Gilmer,75.64,0,8205,West Virginia
21049,Clark,60.61,0,35872,Kentucky
26005,Allegan,17.58,0,115250,Michigan
47005,Benton,70.29,0,16112,Tennessee
27015,Brown,12.74,0,25211,Minnesota
18145,Shelby,21.82,0,44399,Indiana
39049,Franklin,51.24,0,1275333,Ohio
26083,Keweenaw,7.87,0,2130,Michigan
20093,Kearny,46.56,0,3932,Kansas
18105,Monroe,45.19,0,145403,Indiana
19117,Lucas,27.55,0,8597,Iowa
21239,Woodford,20.41,0,26097,Kentucky
27103,Nicollet,25.13,0,33783,Minnesota
55075,Marinette,29.71,0,40537,Wisconsin
55099,Price,16.02,0,13490,Wisconsin
18103,Miami,58.79,0,35901,Indiana
22123,West Carroll,66.85,0,11180,Louisiana
12077,Liberty,83.34,0,8365,Florida
20083,Hodgeman,11.18,0,1842,Kansas
21149,McLean,42.17,0,9331,Kentucky
28001,Adams,99.14,0,31547,Mississippi
21073,Franklin,54.68,0,50296,Kentucky
23009,Hancock,19.3,0,54541,Maine
23013,Knox,14.75,0,39823,Maine
26061,Houghton,49.62,0,36360,Michigan
22029,Concordia,91.34,0,20021,Louisiana
22063,Livingston,43.09,0,138111,Louisiana
25009,Essex,50.8,0,781024,Massachusetts
18095,Madison,67.13,0,129505,Indiana
54009,Brooke,33.06,0,22772,West Virginia
54013,Calhoun,52.39,0,7396,West Virginia
13131,Grady,92.58,0,24926,Georgia
18133,Putnam,34.84,0,37559,Indiana
47167,Tipton,45,0,61446,Tennessee
22121,West Baton Rouge,76.11,0,25860,Louisiana
29171,Putnam,57.64,0,4815,Missouri
55043,Grant,19.39,0,51828,Wisconsin
37041,Chowan,81.18,0,14205,North Carolina
51730,Petersburg,96.43,0,31827,Virginia
50023,Washington,17.52,0,58477,Vermont
18097,Marion,79.71,0,944523,Indiana
5017,Chicot,99.68,0,10826,Arkansas
51175,Southampton,47.55,0,17939,Virginia
29049,Clinton,16.43,0,20475,Missouri
5117,Prairie,65.48,0,8244,Arkansas
5011,Bradley,98.03,0,10948,Arkansas
24011,Caroline,55.35,0,32875,Maryland
51059,Fairfax,18.76,0,1143529,Virginia
39077,Huron,43.25,0,58457,Ohio
13005,Bacon,93.89,0,11228,Georgia
10001,Kent,72.68,0,174822,Delaware
39173,Wood,16.62,0,129936,Ohio
17095,Knox,64.62,0,50999,Illinois
47015,Cannon,37.04,0,13976,Tennessee
23007,Franklin,21.5,0,30019,Maine
26029,Charlevoix,9.68,0,26219,Michigan
39147,Seneca,37.55,0,55475,Ohio
13267,Tattnall,90.8,0,25353,Georgia
39171,Williams,26.91,0,36936,Ohio
39159,Union,7.71,0,55654,Ohio
39035,Cuyahoga,68.09,0,1253783,Ohio
22065,Madison,96.97,0,11472,Louisiana
20203,Wichita,46.78,0,2143,Kansas
53035,Kitsap,28.25,0,262475,Washington
17111,McHenry,7.01,0,307789,Illinois
29033,Carroll,53.25,0,8843,Missouri
27147,Steele,30.13,0,36676,Minnesota
47033,Crockett,78.12,0,14499,Tennessee
19079,Hamilton,11.53,0,15110,Iowa
39165,Warren,4.78,0,226564,Ohio
29217,Vernon,45.1,0,20691,Missouri
18121,Parke,58.09,0,16996,Indiana
19069,Franklin,19.62,0,10245,Iowa
44001,Bristol,12.36,0,48900,Rhode Island
44005,Newport,17.9,0,83075,Rhode Island
39045,Fairfield,23.54,0,152910,Ohio
17015,Carroll,16.82,0,14562,Illinois
47021,Cheatham,23.69,0,39929,Tennessee
39083,Knox,29.43,0,61215,Ohio
19017,Bremer,3.22,0,24782,Iowa
48175,Goliad,58.15,0,7531,Texas
31049,Deuel,16.5,0,1894,Nebraska
36051,Livingston,34.24,0,63907,New York
19141,O'Brien,23.22,0,13911,Iowa
20067,Grant,38.15,0,7616,Kansas
5043,Drew,80.1,0,18502,Arkansas
42103,Pike,12.87,0,55498,Pennsylvania
42115,Susquehanna,20.64,0,41340,Pennsylvania
42125,Washington,16.94,0,207547,Pennsylvania
50001,Addison,9.65,0,36939,Vermont
20103,Leavenworth,24.04,0,80042,Kansas
26121,Muskegon,70.35,0,173043,Michigan
28049,Hinds,87.42,0,241774,Mississippi
36025,Delaware,63.31,0,45502,New York
29129,Mercer,30.45,0,3664,Missouri
53045,Mason,63.82,0,62627,Washington
29159,Pettis,80.35,0,42371,Missouri
54069,Ohio,31.08,0,42547,West Virginia
54065,Morgan,17.64,0,17624,West Virginia
18183,Whitley,3.15,0,33649,Indiana
29063,DeKalb,40.54,0,12564,Missouri
12039,Gadsden,99.01,0,46017,Florida
28033,DeSoto,30.32,0,176132,Mississippi
17047,Edwards,24.43,0,6507,Illinois
47113,Madison,71.24,0,97682,Tennessee
39089,Licking,22.9,0,172293,Ohio
51683,Manassas,44.46,0,41457,Virginia
5139,Union,80.54,0,39732,Arkansas
17071,Henderson,6.69,0,6884,Illinois
21155,Marion,90.57,0,19232,Kentucky
51131,Northampton,67.64,0,11957,Virginia
20163,Rooks,14.2,0,5118,Kansas
18041,Fayette,61.08,0,23259,Indiana
31079,Hall,67.01,0,61343,Nebraska
31081,Hamilton,0.89,0,9178,Nebraska
28075,Lauderdale,92.83,0,77323,Mississippi
27013,Blue Earth,28.38,0,66322,Minnesota
51177,Spotsylvania,21.59,0,131412,Virginia
33017,Strafford,17.48,0,128237,New Hampshire
13191,McIntosh,58.63,0,14120,Georgia
29069,Dunklin,95.8,0,30428,Missouri
28147,Walthall,86.11,0,14601,Mississippi
29137,Monroe,38.76,0,8654,Missouri
26073,Isabella,60.16,0,70775,Michigan
55019,Clark,53.5,0,34491,Wisconsin
18001,Adams,59.04,0,35195,Indiana
22005,Ascension,39.68,0,121176,Louisiana
42119,Union,36.05,0,45114,Pennsylvania
51041,Chesterfield,17.99,0,339447,Virginia
22001,Acadia,91.82,0,62568,Louisiana
42039,Crawford,50.64,0,86164,Pennsylvania
19077,Guthrie,12.2,0,10674,Iowa
19183,Washington,22.39,0,22143,Iowa
42121,Venango,42.29,0,52376,Pennsylvania
39153,Summit,33.34,0,541810,Ohio
13127,Glynn,71.59,0,83974,Georgia
48479,Webb,94.97,0,272053,Texas
23003,Aroostook,59.46,0,68269,Maine
18175,Washington,37.77,0,27827,Indiana
51025,Brunswick,89.55,0,16665,Virginia
47045,Dyer,75.96,0,37576,Tennessee
47053,Gibson,73.5,0,49175,Tennessee
51149,Prince George,31.75,0,37894,Virginia
5075,Lawrence,64.71,0,16669,Arkansas
42071,Lancaster,45.73,0,538347,Pennsylvania
37181,Vance,97.87,0,44482,North Carolina
21033,Caldwell,49.81,0,12727,Kentucky
18009,Blackford,37.1,0,12129,Indiana
47119,Maury,39.49,0,89776,Tennessee
55107,Rusk,34.65,0,14183,Wisconsin
55133,Waukesha,1.94,0,398879,Wisconsin
25021,Norfolk,20.92,0,698249,Massachusetts
18063,Hendricks,8.15,0,160940,Indiana
17077,Jackson,70.45,0,58551,Illinois
51650,Hampton,66.75,0,135583,Virginia
55011,Buffalo,5.76,0,13167,Wisconsin
54041,Lewis,67.61,0,16276,West Virginia
27127,Redwood,22.93,0,15331,Minnesota
47047,Fayette,25.54,0,39692,Tennessee
5111,Poinsett,82.68,0,24054,Arkansas
47063,Hamblen,81.46,0,63740,Tennessee
1031,Coffee,54.08,0,51288,Alabama
39149,Shelby,18.92,0,48797,Ohio
12073,Leon,49.43,0,288102,Florida
1039,Covington,77.23,0,37351,Alabama
18093,Lawrence,27.52,0,45619,Indiana
20069,Gray,27.36,0,6037,Kansas
21045,Casey,76.56,0,15796,Kentucky
21169,Metcalfe,68.12,0,10004,Kentucky
21207,Russell,86.34,0,17760,Kentucky
22011,Beauregard,65.19,0,36769,Louisiana
23025,Somerset,62.2,0,50710,Maine
21163,Meade,31.78,0,28326,Kentucky
21179,Nelson,28.95,0,45388,Kentucky
21187,Owen,52.64,0,10741,Kentucky
29155,Pemiscot,93.03,0,17031,Missouri
55078,Menominee,76.72,0,4579,Wisconsin
51033,Caroline,34.81,0,30184,Virginia
29510,St. Louis,77.96,0,311273,Missouri
53067,Thurston,32.99,0,274684,Washington
19005,Allamakee,32.2,0,13880,Iowa
27055,Houston,1.85,0,18663,Minnesota
21181,Nicholas,81.97,0,7100,Kentucky
25023,Plymouth,23.03,0,512135,Massachusetts
37055,Dare,14.49,0,35741,North Carolina
39103,Medina,1.02,0,177257,Ohio
42005,Armstrong,24.75,0,66331,Pennsylvania
55071,Manitowoc,16.21,0,79407,Wisconsin
55029,Door,5.57,0,27439,Wisconsin
51570,Colonial Heights,56.85,0,17593,Virginia
39031,Coshocton,62.07,0,36574,Ohio
31135,Perkins,5.38,0,2907,Nebraska
19189,Winnebago,20.61,0,10571,Iowa
1067,Henry,55.19,0,17124,Alabama
39175,Wyandot,22.74,0,22107,Ohio
48505,Zapata,98.95,0,14369,Texas
31037,Colfax,51.88,0,10760,Nebraska
47101,Lewis,63.63,0,11956,Tennessee
41067,Washington,31.94,0,581821,Oregon
51103,Lancaster,15.83,0,10804,Virginia
29013,Bates,38.57,0,16374,Missouri
33001,Belknap,8.41,0,60640,New Hampshire
51159,Richmond,61.43,0,8878,Virginia
19093,Ida,8.66,0,6916,Iowa
31023,Butler,11.72,0,8067,Nebraska
42129,Westmoreland,13.79,0,354751,Pennsylvania
19029,Cass,19.81,0,13191,Iowa
39107,Mercer,5.1,0,40806,Ohio
44003,Kent,15.19,0,163861,Rhode Island
50025,Windham,30.54,0,43150,Vermont
50019,Orleans,42.58,0,26911,Vermont
22041,Franklin,95.19,0,20322,Louisiana
28155,Webster,59.62,0,9828,Mississippi
25011,Franklin,20.96,0,70935,Massachusetts
29143,New Madrid,89.68,0,17811,Missouri
5057,Hempstead,94.68,0,22018,Arkansas
51117,Mecklenburg,77.68,0,30847,Virginia
21233,Webster,78.54,0,13155,Kentucky
26091,Lenawee,40.76,0,98474,Michigan
